freq,unit,landuse,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
A,KM2,L0008,LT002,:,:,:,:,:,7796.0,7796.0,7825.0,7825.0,7825.0,7906.0,7796.0,7796.0,7825.0,7825.0,7825.0,7825.0,7825.0,7825.0,7825.0,7825.0,7825.0,7825.0,7825.0,7825.0,7828.0
A,KM2,L0008,LT003,:,:,:,:,:,4679.0,4679.0,4679.0,4679.0,4679.0,5216.0,4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,4677.0,4677.0,4677.0,4677.0,4676.0,4676.0,4676.0,4677.0
A,KM2,L0008,LT004,:,:,:,:,:,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4368.0,4368.0,4368.0,4368.0,4368.0,4367.0,4367.0,4362.0
A,KM2,L0008,LT005,:,:,:,:,:,7682.0,7682.0,7682.0,7682.0,7682.0,7682.0,7682.0,7682.0,7682.0,7682.0,7682.0,7682.0,7682.0,7683.0,7683.0,7683.0,7683.0,7680.0,7680.0,7680.0,7682.0
A,KM2,L0008,LT006,:,:,:,:,:,8334.0,8334.0,8334.0,8334.0,8334.0,8545.0,8334.0,8334.0,8334.0,8334.0,8334.0,8334.0,8334.0,8334.0,8334.0,8334.0,8334.0,8334.0,8333.0,8333.0,8340.0
A,KM2,L0008,LT007,:,:,:,:,:,4299.0,4299.0,4299.0,4299.0,4299.0,3762.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4298.0,4298.0,4296.0
A,KM2,L0008,LT008,:,:,:,:,:,4218.0,4218.0,4218.0,4218.0,4218.0,4007.0,4218.0,4218.0,4218.0,4218.0,4218.0,4218.0,4218.0,4218.0,4218.0,4218.0,4218.0,4219.0,4219.0,4219.0,4215.0
A,KM2,L0008,LT009,:,:,:,:,:,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6664.0,6653.0
A,KM2,L0008,LT00A,:,:,:,:,:,9454.0,9454.0,9425.0,9425.0,9425.0,9344.0,9454.0,9454.0,9425.0,9425.0,9425.0,9425.0,9425.0,9425.0,9425.0,9425.0,9425.0,9431.0,9431.0,9431.0,9424.0
A,KM2,L0008,LU,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0
A,KM2,L0008,LU0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0
A,KM2,L0008,LU00,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0
A,KM2,L0008,LU000,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0
A,KM2,L0008,LV,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62196.0,62196.0,62196.0,62199.0,62199.0,62210.0,62210.0,62210.0
A,KM2,L0008,LV0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62196.0,62196.0,62196.0,62199.0,62199.0,62210.0,62210.0,62210.0
A,KM2,L0008,LV00,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62290.0,62196.0,62196.0,62196.0,62199.0,62199.0,62210.0,62210.0,62210.0
A,KM2,L0008,LV003,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13168.0,13161.0,13161.0,13161.0,13162.0,13162.0,13172.0,13172.0,13172.0
A,KM2,L0008,LV005,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13855.0,13833.0,13833.0,13833.0,13834.0,13834.0,13834.0,13834.0,13834.0
A,KM2,L0008,LV006,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0
A,KM2,L0008,LV007,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9779.0,9779.0,9779.0,9779.0,9763.0,9763.0,9763.0,9764.0,9764.0,9766.0,9766.0,9766.0
A,KM2,L0008,LV008,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14890.0,14801.0,14801.0,14801.0,14801.0,14765.0,14765.0,14765.0,14764.0,14764.0,14764.0,14764.0,14764.0
A,KM2,L0008,LV009,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10431.0,10428.0,10428.0,10428.0,10428.0,10428.0,10427.0,10427.0,10427.0
A,KM2,L0008,MK,:,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0
A,KM2,L0008,MK0,:,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0
A,KM2,L0008,MK00,:,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24914.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0,24913.0
A,KM2,L0008,MK001,:,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4186.0,4041.0,4041.0,4041.0,4041.0,4041.0,4041.0,4041.0,4041.0
A,KM2,L0008,MK002,:,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0
A,KM2,L0008,MK003,:,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0
A,KM2,L0008,MK004,:,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2739.0,2739.0,2739.0,2739.0,2739.0,2739.0,2739.0,2739.0
A,KM2,L0008,MK005,:,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4717.0,4717.0,4717.0,4717.0,4717.0,4717.0,4717.0,4717.0
A,KM2,L0008,MK006,:,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0
A,KM2,L0008,MK007,:,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0
A,KM2,L0008,MK008,:,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1811.0,1813.0,1813.0,1813.0,1813.0,1813.0,1813.0,1813.0,1813.0
A,KM2,L0008,MT,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,316.0,316.0,316.0,316.0,316.0,316.0,316.0,315.4
A,KM2,L0008,MT0,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,316.0,316.0,316.0,316.0,316.0,316.0,316.0,315.4
A,KM2,L0008,MT00,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,315.6,316.0,316.0,316.0,316.0,316.0,316.0,316.0,315.4
A,KM2,L0008,MT001,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,247.0,247.0,247.0,247.0,247.0,247.0,247.0,246.7
A,KM2,L0008,MT002,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.0,69.0,69.0,69.0,69.0,69.0,69.0,68.7
A,KM2,L0008,NL,33937.9,33935.7,33937.0,33939.5,33939.5,33888.9,33888.9,33882.3,33882.4,33882.3,33873.3,33873.3,33873.3,33783.4,33783.4,33783.0,33783.4,33756.2,33756.2,33756.2,33756.2,33756.2,33718.2,33718.2,33686.0,33686.0
A,KM2,L0008,NL1,8357.7,8358.6,8360.1,8362.3,8362.3,8357.5,8357.5,8353.3,8353.3,8353.3,8346.9,8346.9,8346.9,8327.2,8327.2,8327.0,8327.2,8316.1,8316.1,8316.1,8316.1,8316.1,8304.3,8304.3,8286.0,8286.0
A,KM2,L0008,NL11,2345.8,2346.7,2347.9,2347.4,2347.4,2344.1,2344.1,2340.2,2341.1,2341.1,2340.3,2340.3,2340.3,2336.0,2336.0,2336.0,2335.4,2333.3,2333.3,2333.3,2333.3,2333.3,2325.4,2325.4,2325.0,2325.0
A,KM2,L0008,NL111,840.5,840.1,840.8,840.8,840.8,838.9,838.9,837.9,837.9,837.9,837.0,837.0,837.0,834.4,834.4,834.0,834.4,833.9,833.9,833.9,833.9,833.9,827.0,827.0,825.0,825.0
A,KM2,L0008,NL112,267.1,268.4,268.7,268.7,268.7,268.3,268.3,268.1,268.1,268.1,268.0,268.0,268.0,267.3,267.3,267.0,267.3,267.9,267.9,267.9,267.9,267.9,267.9,267.9,268.0,268.0
A,KM2,L0008,NL113,1238.3,1238.0,1238.4,1237.9,1237.9,1236.9,1236.9,1234.3,1235.1,1235.1,1235.3,1235.3,1235.3,1234.3,1234.3,1234.0,1233.7,1231.5,1231.5,1231.5,1231.5,1231.5,1230.6,1230.6,1231.0,1231.0
A,KM2,L0008,NL12,3356.6,3356.6,3356.9,3359.6,3359.6,3361.4,3361.4,3360.7,3360.7,3360.7,3357.5,3357.5,3357.5,3349.3,3349.3,3349.0,3349.9,3341.7,3341.7,3341.7,3341.7,3341.7,3339.9,3339.9,3325.0,3325.0
A,KM2,L0008,NL121,1634.7,1634.7,1634.5,1637.2,1637.2,1636.6,1636.6,1637.7,1637.7,1637.7,1636.5,1636.5,1636.5,1633.3,1633.3,1633.0,1633.9,1627.4,1627.4,1627.4,1627.4,1627.4,1628.1,1628.1,1616.0,1616.0
A,KM2,L0008,NL122,604.1,604.1,604.6,604.6,604.6,606.8,606.8,606.1,606.1,606.1,605.6,605.6,605.6,604.3,604.3,604.0,604.3,604.1,604.1,604.1,604.1,604.1,603.3,603.3,602.0,602.0
A,KM2,L0008,NL123,1117.8,1117.8,1117.8,1117.8,1117.8,1118.0,1118.0,1116.9,1116.9,1116.9,1115.4,1115.4,1115.4,1111.7,1111.7,1112.0,1111.7,1110.2,1110.2,1110.2,1110.2,1110.2,1108.5,1108.5,1107.0,1107.0
A,KM2,L0008,NL13,2655.3,2655.3,2655.3,2655.2,2655.2,2652.1,2652.1,2652.4,2651.6,2651.6,2649.1,2649.1,2649.1,2642.0,2642.0,2642.0,2642.0,2641.1,2641.1,2641.1,2641.1,2641.1,2638.9,2638.9,2636.0,2636.0
A,KM2,L0008,NL131,895.5,895.5,895.5,895.5,895.5,894.3,894.3,893.9,1048.0,1048.0,1047.8,1047.8,1047.8,1045.4,1045.4,1045.0,1045.4,1045.1,1045.1,1045.1,1045.1,1045.1,1043.8,1043.8,1043.0,1043.0
A,KM2,L0008,NL132,796.3,796.3,796.2,796.2,796.2,794.7,794.7,794.7,914.4,914.4,912.5,912.5,912.5,909.3,909.3,909.0,909.3,909.1,909.1,909.1,909.1,909.1,908.2,908.2,907.0,907.0
A,KM2,L0008,NL133,963.5,963.5,963.6,963.6,963.6,963.1,963.1,963.8,689.3,689.3,688.7,688.7,688.7,687.2,687.2,687.0,687.2,686.9,686.9,686.9,686.9,686.9,686.9,686.9,686.0,686.0
A,KM2,L0008,NL2,9766.5,9766.5,9766.5,9766.4,9766.4,9756.7,9758.4,9753.5,9748.6,9748.6,9740.5,9740.5,9740.5,9721.1,9721.1,9721.0,9721.1,9714.9,9714.9,9714.9,9714.9,9714.9,9709.4,9709.4,9704.0,9704.0
A,KM2,L0008,NL21,3339.7,3339.7,3339.8,3339.8,3339.8,3337.5,3337.5,3335.8,3335.8,3335.8,3336.5,3336.5,3336.5,3326.7,3326.7,3327.0,3326.7,3325.6,3325.6,3325.6,3325.6,3325.6,3324.5,3324.5,3323.0,3323.0
A,KM2,L0008,NL211,1516.6,1516.6,1516.6,1516.6,1516.6,1514.8,1514.8,1516.9,1516.9,1516.9,1516.9,1426.8,1426.8,1419.7,1419.7,1420.0,1419.7,1419.0,1419.0,1419.0,1419.0,1419.0,1418.7,1418.7,1418.0,1418.0
A,KM2,L0008,NL212,394.6,394.6,394.6,394.6,394.6,394.6,394.6,391.6,391.6,391.6,392.8,417.1,417.1,416.8,416.8,417.0,416.8,416.7,416.7,416.7,416.7,416.7,416.4,416.4,416.0,416.0
A,KM2,L0008,NL213,1428.4,1428.4,1428.6,1428.6,1428.6,1428.1,1428.1,1427.4,1427.4,1427.4,1426.8,1492.7,1492.7,1490.3,1490.3,1490.0,1490.3,1489.9,1489.9,1489.9,1489.9,1489.9,1489.4,1489.4,1489.0,1489.0
A,KM2,L0008,NL22,5015.3,5015.3,5015.0,5014.9,5014.9,4995.2,4995.2,4993.9,4989.0,4989.0,4982.8,4982.8,4982.8,4975.1,4975.1,4975.0,4975.1,4971.8,4971.8,4971.8,4971.8,4971.8,4969.5,4969.5,4968.0,4968.0
A,KM2,L0008,NL221,1836.8,1836.8,1836.8,1836.8,1836.8,1835.4,1835.4,1834.9,1830.0,1830.0,1829.6,1829.6,1829.6,1828.7,1828.7,1829.0,1828.7,1828.5,1828.5,1828.5,1828.5,1828.5,1828.7,1828.7,1829.0,1829.0
A,KM2,L0008,NL224,708.8,708.8,708.7,708.6,708.6,702.0,702.0,702.6,702.6,702.6,700.1,700.1,700.1,697.7,697.7,698.0,696.5,696.5,696.5,696.5,696.5,696.5,696.0,696.0,696.0,696.0
A,KM2,L0008,NL225,:,1555.3,1555.1,1555.1,1555.1,1554.3,1554.3,1553.3,1553.3,1553.3,1551.2,1551.2,1551.2,1549.9,1549.9,1546.5,1546.2,900.5,1546.3,1546.3,1546.3,1546.3,1545.9,1545.9,1545.0,1545.0
A,KM2,L0008,NL226,:,914.4,914.4,914.4,914.4,903.5,903.5,903.1,903.1,903.1,901.9,901.9,901.9,898.8,898.8,902.3,900.5,1546.2,900.4,900.4,900.4,900.4,898.8,898.8,898.0,898.0
A,KM2,L0008,NL23,1411.5,1411.5,1411.7,1411.7,1411.7,1424.0,1425.7,1423.8,1423.8,1423.8,1421.1,1421.1,1421.1,1419.3,1419.3,1419.0,1419.3,1417.5,1417.5,1417.5,1417.5,1417.5,1415.4,1415.4,1413.0,1413.0
A,KM2,L0008,NL230,1411.5,1411.5,1411.7,1411.7,1411.7,1424.0,1425.7,1423.8,1423.8,1423.8,1421.1,1421.1,1421.1,1419.3,1419.3,1419.0,1419.3,1417.5,1417.5,1417.5,1417.5,1417.5,1415.4,1415.4,1413.0,1413.0
A,KM2,L0008,NL3,8692.3,8693.5,8692.6,8693.3,8693.3,8667.4,8667.4,8674.7,8679.6,8679.6,8693.0,8693.0,8693.0,8662.7,8662.7,8663.0,8662.7,8657.9,8657.9,8657.9,8657.9,8657.9,8640.9,8640.9,8635.0,8635.0
A,KM2,L0008,NL31,1358.7,1358.7,1359.1,1359.1,1359.1,1356.1,1356.1,1358.6,1363.5,1363.5,1363.4,1363.4,1387.7,1386.2,1386.2,1386.0,1386.2,1385.0,1385.0,1385.0,1385.0,1385.0,1383.2,1383.2,1382.0,1382.0
A,KM2,L0008,NL310,1358.7,1358.7,1359.1,1359.1,1359.1,1356.1,1356.1,1358.6,1363.5,1363.5,1363.4,1363.4,1387.7,1386.2,1386.2,1386.0,1386.2,1385.0,1385.0,1385.0,1385.0,1385.0,1383.2,1383.2,1382.0,1382.0
A,KM2,L0008,NL32,2667.3,2667.2,2666.4,2666.7,2666.7,2659.8,2659.8,2659.0,2659.1,2659.1,2657.1,2657.1,2672.4,2670.4,2670.4,2670.0,2670.4,2671.0,2671.0,2671.0,2671.0,2671.0,2665.4,2665.4,2664.0,2664.0
A,KM2,L0008,NL321,1081.9,1081.8,1080.8,1080.8,1080.8,1079.8,1079.8,1082.2,1082.2,1082.2,1081.9,1081.9,1081.9,1084.4,1084.4,1084.0,1084.4,1084.9,1084.9,1084.9,1084.9,1084.9,1082.7,1082.7,1082.0,1082.0
A,KM2,L0008,NL322,297.2,297.2,297.6,293.0,293.0,291.4,291.4,291.0,291.0,291.0,290.9,290.9,271.9,270.4,270.4,270.0,270.4,270.0,270.0,270.0,270.0,270.0,268.9,268.9,269.0,269.0
A,KM2,L0008,NL323,142.0,142.0,142.0,141.3,141.3,141.5,141.5,140.8,140.8,140.8,140.1,140.1,159.1,159.1,159.1,159.0,159.1,159.4,159.4,159.4,159.4,159.4,159.2,159.2,159.0,159.0
A,KM2,L0008,NL324,136.4,136.4,136.4,136.4,136.4,136.3,136.3,130.3,130.3,130.3,129.9,129.9,129.9,129.5,129.5,129.0,129.5,129.5,129.6,129.6,129.6,129.6,129.5,129.5,130.0,130.0
A,KM2,L0008,NL325,94.5,112.6,112.9,113.2,113.2,113.1,113.1,112.9,112.9,112.9,113.2,113.2,113.2,113.1,113.1,113.0,113.0,113.0,113.0,113.0,113.0,113.0,112.6,112.6,113.0,113.0
A,KM2,L0008,NL326,731.6,713.5,712.8,718.1,718.1,714.8,714.8,719.3,719.3,719.3,717.9,717.9,717.9,716.7,716.7,717.0,716.7,717.0,717.0,717.0,717.0,717.0,715.2,715.2,715.0,715.0
A,KM2,L0008,NL327,182.9,182.9,183.1,183.0,183.0,183.0,183.0,182.6,182.6,182.6,183.2,183.2,198.5,197.2,197.2,197.0,197.2,197.2,197.2,197.2,197.2,197.2,197.3,197.3,197.0,197.0
A,KM2,L0008,NL33,2870.2,2871.5,2870.9,2871.3,2871.3,2859.5,2859.5,2867.0,2867.0,2867.0,2867.0,2867.0,2827.4,2818.1,2818.1,2818.0,2818.1,2814.7,2814.7,2814.7,2814.7,2814.7,2808.2,2808.2,2805.0,2805.0
A,KM2,L0008,NL332,223.1,223.3,223.0,223.0,226.1,224.1,224.1,223.9,223.9,223.9,223.8,223.8,255.1,252.9,252.9,253.0,252.9,252.6,252.6,252.6,252.6,252.6,251.5,251.5,251.0,251.0
A,KM2,L0008,NL333,187.5,187.5,187.5,187.5,184.3,184.8,184.8,184.4,184.4,184.4,183.9,183.9,152.6,151.7,150.6,151.0,150.6,150.1,150.1,150.1,150.1,150.1,149.7,149.7,150.0,150.0
A,KM2,L0008,NL337,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,277.0,277.0,277.0,277.0,277.0,276.4,276.4,276.0,276.0
A,KM2,L0008,NL338,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,421.9,421.9,421.9,421.9,421.9,421.0,421.0,421.0,421.0
A,KM2,L0008,NL339,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1245.9,1245.9,1245.9,1245.9,1245.9,1243.3,1243.3,1241.0,1241.0
A,KM2,L0008,NL33A,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,467.4,467.4,467.4,467.4,467.4,466.4,466.4,466.0,466.0
A,KM2,L0008,NL34,1796.2,1796.2,1796.2,1796.2,1796.2,1792.0,1792.0,1790.2,1790.2,1790.2,1805.5,1805.5,1805.5,1788.1,1788.1,1788.0,1788.1,1787.1,1787.1,1787.1,1787.1,1787.1,1784.1,1784.1,1784.0,1784.0
A,KM2,L0008,NL341,734.6,734.6,734.1,734.1,734.1,734.7,734.7,733.5,733.5,733.5,733.4,733.4,733.5,733.2,733.2,733.0,733.2,733.0,733.0,733.0,733.0,733.0,731.8,731.8,732.0,732.0
A,KM2,L0008,NL342,1061.6,1061.6,1062.2,1062.1,1062.1,1057.2,1057.2,1056.6,1056.6,1056.6,1072.1,1072.1,1072.1,1054.9,1054.9,1055.0,1054.9,1054.2,1054.2,1054.2,1054.2,1054.2,1052.4,1052.4,1052.0,1052.0
A,KM2,L0008,NL4,7118.3,7117.1,7117.8,7117.5,7117.5,7105.7,7105.7,7100.8,7100.8,7100.8,7093.0,7092.9,7092.9,7072.3,7072.3,7072.0,7072.3,7067.4,7067.4,7067.4,7067.4,7067.4,7063.7,7063.7,7061.0,7061.0
A,KM2,L0008,NL41,4948.5,4948.5,4948.3,4947.2,4947.2,4938.2,4938.2,4932.5,4932.5,4932.5,4929.3,4929.3,4929.3,4919.3,4919.3,4919.0,4919.3,4916.5,4916.5,4916.5,4916.5,4916.5,4913.9,4913.9,4913.0,4913.0
A,KM2,L0008,NL411,1285.0,1285.0,1284.8,1284.8,1284.8,1282.3,1282.3,1222.6,1222.7,1222.7,1223.2,1223.2,1223.2,1221.4,1221.4,1221.0,1221.4,1220.0,1220.0,1220.0,1220.0,1220.0,1219.3,1219.3,1220.0,1220.0
A,KM2,L0008,NL412,1015.0,1015.0,1015.0,1015.0,1015.0,1013.4,995.3,905.2,905.2,905.2,905.0,905.0,905.0,901.6,901.6,902.0,901.6,901.8,901.8,901.8,901.8,901.8,901.2,901.2,901.0,901.0
A,KM2,L0008,NL413,1287.0,1287.0,1287.0,1286.0,1286.0,1284.4,1302.4,1363.0,1363.0,1363.0,1359.7,1359.7,1359.7,1356.1,1356.1,1356.0,1356.1,1354.5,1354.5,1354.5,1354.5,1354.5,1353.7,1353.7,1353.0,1353.0
A,KM2,L0008,NL414,1361.6,1361.6,1361.6,1361.6,1361.6,1358.2,1358.2,1441.6,1441.7,1441.7,1441.5,1441.4,1441.4,1440.2,1440.2,1440.0,1440.2,1440.2,1440.2,1440.2,1440.2,1440.2,1439.7,1439.7,1439.0,1439.0
A,KM2,L0008,NL42,2169.7,2168.6,2169.5,2170.3,2170.3,2167.5,2167.5,2168.4,2168.4,2168.4,2163.7,2163.6,2163.6,2153.1,2153.1,2153.0,2153.0,2150.9,2150.9,2150.9,2150.9,2150.9,2149.7,2149.7,2148.0,2148.0
A,KM2,L0008,NL421,840.4,840.4,840.4,841.2,841.2,840.0,840.0,842.7,842.7,842.7,840.2,840.2,840.2,835.6,835.6,836.0,835.6,834.1,834.1,834.1,834.1,834.1,833.4,833.4,833.0,833.0
A,KM2,L0008,NL422,648.0,646.8,647.9,647.9,647.9,646.3,646.3,644.8,644.8,644.8,642.7,642.7,642.7,665.5,665.5,665.0,666.2,665.6,665.6,665.6,665.6,665.6,665.5,665.5,665.0,665.0
A,KM2,L0008,NL423,681.3,681.3,681.2,681.2,681.2,681.2,681.2,680.9,680.9,680.9,680.8,680.8,680.8,652.0,652.0,652.0,651.2,651.1,651.1,651.1,651.1,651.1,650.9,650.9,650.0,650.0
A,KM2,L0008,NO,306808.0,306808.0,306808.0,306808.0,306808.0,306808.0,306253.0,306253.0,306253.0,306253.0,306253.0,306252.0,306252.0,306252.0,304280.0,304280.0,304280.0,304280.0,305470.0,305470.0,305470.0,305470.0,304249.0,304245.9,304226.0,304226.0
A,KM2,L0008,NO0,306808.0,306808.0,306808.0,306808.0,306808.0,306808.0,306253.0,306253.0,306253.0,306253.0,306253.0,306252.0,306252.0,306252.0,304280.0,304280.0,304281.0,304281.0,305470.0,305470.0,305470.0,305470.0,304249.0,304245.9,304226.0,304226.0
A,KM2,L0008,NO01,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5005.0,5005.0,5005.0,5005.0,5047.0,5047.0,5047.0,5047.0,5005.0,5005.2,5005.0,5005.0
A,KM2,L0008,NO011,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,426.0,426.0,426.0,426.0,427.0,427.0,427.0,427.0,426.0,426.3,426.0,426.0
A,KM2,L0008,NO012,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4579.0,4579.0,4579.0,4579.0,4620.0,4620.0,4620.0,4620.0,4579.0,4578.9,4579.0,4579.0
A,KM2,L0008,NO02,50193.0,50193.0,50193.0,50193.0,50193.0,50193.0,49947.0,49947.0,49947.0,49947.0,49947.0,49947.0,49947.0,49947.0,49869.0,49868.0,49869.0,49869.0,49868.0,49868.0,49868.0,49868.0,49868.0,49871.0,49871.0,49871.0
A,KM2,L0008,NO021,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26120.0,26082.0,26081.0,26082.0,26082.0,26244.0,26244.0,26244.0,26244.0,26084.0,26086.5,26086.0,26086.0
A,KM2,L0008,NO022,24073.0,24073.0,24073.0,24073.0,24073.0,24073.0,23827.0,23827.0,23827.0,23827.0,23827.0,23827.0,23827.0,23827.0,23787.0,23787.0,23787.0,23787.0,23878.0,23878.0,23878.0,23878.0,23784.0,23784.5,23785.0,23785.0
A,KM2,L0008,NO03,33880.0,33880.0,33880.0,33880.0,34068.0,34068.0,34071.0,34071.0,34071.0,34071.0,34071.0,34071.0,34071.0,34071.0,33685.0,33685.0,33685.0,33685.0,33843.0,33843.0,33843.0,33843.0,33685.0,33686.3,33680.0,33680.0
