freq,unit,geo,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,NR,LT01,4420.00,4299.00,4372.00,4512.00,4518.00,4479.00,4425.00,4197.00,4232.00,4272.00,4142.00,4042.00,4146.00,4041.00,4349.00,4223.00,4123.00,4177.00,4342.00,4448.00,4455.00,4532.00,4514.00,4635.00,4722.00,4800.00,4738.00,4667.00,4635.00,:
A,NR,LT02,8865.00,9206.00,8998.00,8877.00,8919.00,8730.00,8667.00,8495.00,8369.00,8477.00,8388.00,8205.00,8215.00,8356.00,8202.00,8190.00,8068.00,8049.00,8065.00,8154.00,8195.00,8099.00,8091.00,8177.00,8165.00,8081.00,8030.00,7862.00,7898.00,:
A,NR,LU,848.00,870.00,914.00,958.00,1008.00,1037.00,1073.00,938b,976.00,1007.00,1074.00,1110.00,1186.00,1232.00,1288.00,1327.00,1346.00,1404.00,1440.00,1490.00,1538.00,1603.00,1656b,1683.00,1780.00,:,:,:,:,:
A,NR,LU00,848.00,870.00,914.00,958.00,1008.00,1037.00,1073.00,938b,976.00,1007.00,1074.00,1110.00,1186.00,1232.00,1288.00,1327.00,1346.00,1404.00,1440.00,1490.00,1538.00,1603.00,1656b,1683.00,1780.00,:,:,:,:,:
A,NR,LV,7446.00,7289.00,7028.00,6966.00,6974.00,6602.00,6495.00,6819.00,6281b,6443.00,6478.00,6603.00,6628b,6719.00,6916.00,7040.00,6753.00,6517.00,6456.00,6396.00,6423.00,6412.00,6324.00,6295.00,6225.00,6367.00,6253.00,:,:,:
A,NR,LV00,7446.00,7289.00,7028.00,6966.00,6974.00,6602.00,6495.00,6819.00,6281b,6443.00,6478.00,6603.00,6628b,6719.00,6916.00,7040.00,6753.00,6517.00,6456.00,6396.00,6423.00,6412.00,6324.00,6295.00,6225.00,6367.00,6253.00,:,:,:
A,NR,ME,:,:,:,:,:,:,:,:,:,:,:,:,1191.00,1217.00,1217.00,1293.00,1292.00,1260.00,1241.00,1257.00,1326.00,1350.00,1466.00,1589.00,1650.00,1720.00,1698.00,:,:,:
A,NR,ME00,:,:,:,:,:,:,:,:,:,:,:,:,1191.00,1217.00,1217.00,1293.00,1292.00,1260.00,1241.00,1257.00,1326.00,1350.00,1466.00,1589.00,1650.00,1720.00,1698.00,:,:,:
A,NR,NL,:,:,:,:,:,:,37638.00,38903.00,40355.00,41589.00,42447.00,43111.00,44186.00,45688.00,45763.00,47202.00,48312.00,49242.00,52295.00,54511.00,55681.00,57762.00,59144.00,60233.00,61730.00,63278b,65121.00,67100.00,68363.00,:
A,NR,NL11,:,:,:,:,:,:,1879.00,1986.00,2028.00,2110.00,2181.00,2235.00,2275.00,2313.00,2280.00,2403.00,2446.00,2482.00,2623.00,2732.00,2847.00,2946.00,2998.00,3085.00,3120.00,3122b,3195.00,3275.00,3340.00,:
A,NR,NL12,:,:,:,:,:,:,1042.00,1077.00,1127.00,1178.00,1226.00,1232.00,1255.00,1295.00,1259.00,1289.00,1268.00,1276.00,1309.00,1343.00,1341.00,1378.00,1433.00,1439.00,1471.00,1511b,1540.00,1588.00,1604.00,:
A,NR,NL13,:,:,:,:,:,:,1012.00,1046.00,1070.00,1094.00,1110.00,1107.00,1129.00,1147.00,1116.00,1139.00,1172.00,1183.00,1219.00,1280.00,1278.00,1303.00,1323.00,1360.00,1395.00,1421b,1458.00,1480.00,1530.00,:
A,NR,NL21,:,:,:,:,:,:,1958.00,1999.00,2073.00,2158.00,2197.00,2222.00,2276.00,2357.00,2342.00,2382.00,2409.00,2428.00,2604.00,2690.00,2733.00,2804.00,2879.00,2915.00,2956.00,3026b,3074.00,3203.00,3325.00,:
A,NR,NL22,:,:,:,:,:,:,4391.00,4557.00,4736.00,4884.00,5090.00,5126.00,5248.00,5502.00,5558.00,5701.00,5782.00,5960.00,6317.00,6519.00,6646.00,6872.00,7014.00,7141.00,7279.00,7496b,7724.00,7993.00,8194.00,:
A,NR,NL23,:,:,:,:,:,:,416.00,432.00,447.00,461.00,474.00,478.00,497.00,495.00,478.00,485.00,487.00,506.00,530.00,536.00,528.00,527.00,519.00,502.00,514.00,503b,531.00,560.00,577.00,:
A,NR,NL31,:,:,:,:,:,:,3916.00,4081.00,4236.00,4383.00,4484.00,4552.00,4771.00,5011.00,5073.00,5271.00,5490.00,5550.00,5928.00,6234.00,6366.00,6651.00,6820.00,6982.00,7209.00,7443b,7749.00,8120.00,8294.00,:
A,NR,NL32,:,:,:,:,:,:,7850.00,8087.00,8369.00,8651.00,8809.00,8987.00,9191.00,9518.00,9561.00,9910.00,10217.00,10439.00,11246.00,11775.00,12146.00,12653.00,12996.00,13234.00,13474.00,13712b,13987.00,14323.00,14385.00,:
A,NR,NL33,:,:,:,:,:,:,7997.00,8176.00,8494.00,8678.00,8814.00,8966.00,9139.00,9380.00,9427.00,9796.00,10046.00,10223.00,10928.00,11409.00,11624.00,11978.00,12265.00,12521.00,12945.00,13447b,13768.00,14190.00,14448.00,:
A,NR,NL34,:,:,:,:,:,:,537.00,533.00,557.00,560.00,554.00,562.00,552.00,589.00,557.00,553.00,555.00,558.00,570.00,564.00,564.00,569.00,591.00,594.00,617.00,623b,633.00,640.00,649.00,:
A,NR,NL41,:,:,:,:,:,:,3951.00,4096.00,4286.00,4385.00,4376.00,4493.00,4600.00,4815.00,4784.00,4866.00,4979.00,5080.00,5328.00,5570.00,5692.00,5967.00,6140.00,6241.00,6424.00,6577b,6775.00,6977.00,7090.00,:
A,NR,NL42,:,:,:,:,:,:,2561.00,2666.00,2749.00,2819.00,2863.00,2874.00,2944.00,3006.00,3050.00,3119.00,3195.00,3225.00,3370.00,3461.00,3533.00,3672.00,3750.00,3802.00,3853.00,3898b,3954.00,4061.00,4176.00,:
A,NR,NO,:,:,:,:,:,:,:,:,:,14603.00,14746.00,15615.00,16473.00,17391.00,18102.00,18858.00,19546b,20114.00,20744.00,21238.00,21874.00,22754.00,23104b,23986.00,24986.00,25804.00,26572.00,27361.00,27925.00,:
A,NR,NO02,:,:,:,:,:,:,:,:,:,1010.00,1008.00,1076.00,1135.00,1148.00,1197.00,1249.00,1280b,1354.00,1380.00,1406.00,1430.00,1481.00,1467b,1548.00,1623.00,1640.00,1675.00,1688.00,1708.00,:
A,NR,NO06,:,:,:,:,:,:,:,:,:,1242.00,1281.00,1374.00,1405.00,1506.00,1546.00,1621.00,1614b,1716.00,1754.00,1839.00,1936.00,1992.00,2038b,2111.00,2221.00,2303.00,2385.00,2450.00,2487.00,:
A,NR,NO07,:,:,:,:,:,:,:,:,:,1543.00,1594.00,1683.00,1824.00,1872.00,1943.00,2029.00,2146b,2203.00,2291.00,2338.00,2392.00,2459.00,2446b,2559.00,2686.00,2741.00,2829.00,2887.00,2979.00,:
A,NR,NO08,:,:,:,:,:,:,:,:,:,5541.00,5658.00,5881.00,6264.00,6784.00,7143.00,7381.00,7660b,7753.00,7961.00,7966.00,8169.00,8585.00,8767b,9064.00,9472.00,9827.00,10145.00,10499.00,10666.00,:
A,NR,NO09,:,:,:,:,:,:,:,:,:,1786.00,1818.00,1883.00,1965.00,2024.00,2106.00,2161.00,2189b,2326.00,2424.00,2534.00,2633.00,2706.00,2739b,2840.00,2906.00,2975.00,3051.00,3182.00,3256.00,:
A,NR,NO0A,:,:,:,:,:,:,:,:,:,3329.00,3343.00,3554.00,3738.00,4053.00,4164.00,4415.00,4633b,4759.00,4927.00,5152.00,5306.00,5523.00,5635b,5856.00,6071.00,6305.00,6482.00,6647.00,6814.00,:
A,NR,NO0B,:,:,:,:,:,:,:,:,:,7.00,8.00,5.00,4.00,4.00,3.00,2.00,3b,3.00,3.00,3.00,3.00,1.00,4b,4.00,3.00,4.00,4.00,4.00,4.00,:
A,NR,PL,85367.00,87712.00,89421.00,90828.00,91121.00,90086.00,87524.00,85031.00,86706.00,88070.00,92982b,87440b,81600b,83116.00,83519.00,82397.00,82813.00,83201.00,84221.00,85025.00,85246.00,87687.00,88437.00,91730.00,90284.00,89532.00,125349b,126064.00,129893.00,:
A,NR,PL21,:,:,:,:,:,:,7763.00,6874.00,7214.00,7479.00,7754b,7889b,7169b,7648.00,7420.00,7215.00,7211.00,7457.00,7510.00,7718.00,7765.00,7596.00,7668.00,8137.00,8214.00,8115.00,11406b,11389.00,11802.00,:
A,NR,PL22,:,:,:,:,:,:,12326.00,11848.00,13062.00,13168.00,12652b,11361b,10026b,10538.00,10739.00,10407.00,10583.00,10531.00,10802.00,10788.00,10686.00,10847.00,11077.00,11404.00,11361.00,11042.00,15225b,15315.00,15592.00,:
A,NR,PL41,:,:,:,:,:,:,6070.00,6073.00,6093.00,6641.00,6834b,7153b,5943b,5849.00,5763.00,5713.00,5169.00,5172.00,4969.00,5007.00,5058.00,5503.00,5231.00,5458.00,5583.00,5332.00,9733b,9833.00,10070.00,:
A,NR,PL42,:,:,:,:,:,:,3522.00,3551.00,3539.00,3705.00,4033b,4088b,3633b,3697.00,3790.00,3647.00,3821.00,4058.00,4315.00,3931.00,4103.00,4068.00,4116.00,4185.00,4235.00,4571.00,5168b,5186.00,5316.00,:
A,NR,PL43,:,:,:,:,:,:,1826.00,1786.00,1740.00,1709.00,1921b,1907b,1914b,1889.00,1834.00,1831.00,1844.00,1903.00,2077.00,1985.00,2045.00,2085.00,2035.00,2064.00,2052.00,2039.00,2226b,2210.00,2295.00,:
A,NR,PL51,:,:,:,:,:,:,7448.00,6771.00,6867.00,6879.00,7120b,6558b,6103b,6093.00,6198.00,6200.00,5733.00,5816.00,6343.00,6175.00,6243.00,6484.00,6540.00,6697.00,6366.00,6124.00,9998b,10147.00,10562.00,:
A,NR,PL52,:,:,:,:,:,:,1774.00,1773.00,1857.00,1872.00,1913b,1896b,1790b,1841.00,1906.00,1902.00,1965.00,1964.00,1861.00,1895.00,1886.00,1873.00,1946.00,2040.00,2025.00,1897.00,2311b,2264.00,2316.00,:
A,NR,PL61,:,:,:,:,:,:,3713.00,3676.00,3791.00,3819.00,4084b,4088b,3992b,4208.00,4271.00,4065.00,4392.00,4288.00,4400.00,4475.00,4499.00,4641.00,4813.00,5093.00,5149.00,5197.00,5795b,5782.00,5918.00,:
A,NR,PL62,:,:,:,:,:,:,2161.00,2104.00,2066.00,2263.00,2606b,2487b,2565b,2680.00,2617.00,2552.00,2627.00,2692.00,2841.00,2841.00,2962.00,2961.00,2983.00,3092.00,3017.00,2819.00,3384b,3373.00,3447.00,:
A,NR,PL63,:,:,:,:,:,:,5201.00,4863.00,5162.00,5198.00,5791b,5360b,4487b,4671.00,4600.00,4586.00,4762.00,4527.00,4299.00,4492.00,4525.00,4915.00,5142.00,5426.00,5452.00,5419.00,7619b,7739.00,8115.00,:
A,NR,PL71,:,:,:,:,:,:,6636.00,6549.00,6446.00,6805.00,7363b,6391b,6502b,6498.00,6271.00,6364.00,6356.00,6224.00,6297.00,6398.00,6341.00,6895.00,6676.00,6978.00,6652.00,6490.00,9435b,9366.00,9695.00,:
A,NR,PL72,:,:,:,:,:,:,2639.00,2685.00,2665.00,2635.00,2695b,2632b,2673b,2702.00,2713.00,2688.00,2716.00,2761.00,2811.00,2800.00,2790.00,2869.00,2916.00,3061.00,2978.00,2915.00,3475b,3451.00,3573.00,:
A,NR,PL81,:,:,:,:,:,:,5324.00,5662.00,5327.00,5327.00,5585b,4908b,4859b,4721.00,5055.00,5324.00,5353.00,5426.00,5266.00,5270.00,5283.00,5196.00,5319.00,5387.00,5288.00,5239.00,7290b,7300.00,7434.00,:
A,NR,PL82,:,:,:,:,:,:,3758.00,3762.00,3750.00,3806.00,3999b,3770b,4051b,4042.00,3881.00,3945.00,4043.00,4140.00,4127.00,4223.00,4294.00,4345.00,4467.00,4539.00,4654.00,4624.00,5294b,5368.00,5541.00,:
A,NR,PL84,:,:,:,:,:,:,3356.00,3388.00,3068.00,3075.00,3193b,2885b,2861b,2809.00,2848.00,2806.00,2907.00,2876.00,2990.00,2987.00,2955.00,2948.00,3011.00,3178.00,2959.00,3078.00,4182b,4195.00,4322.00,:
A,NR,PL91,:,:,:,:,:,:,:,:,:,:,:b,:b,:b,:,:,:,:,:,:,:,:,:,:,:,:,:,18063b,18393.00,19183.00,:
A,NR,PL92,:,:,:,:,:,:,:,:,:,:,:b,:b,:b,:,:,:,:,:,:,:,:,:,:,:,:,:,4745b,4753.00,4712.00,:
A,NR,PT,27991.00,28230.00,28507.00,29042.00,29576.00,30247.00,30897.00,31664.00,32407.00,32938.00,33633.00,34416.00,35342.00,36134.00,37118.00,38156.00,39327.00,40672.00,42054.00,43123.00,44555.00,46036.00,47792.00,49541.00,51241.00,52966.00,54744.00,56508.00,58031.00,:
A,NR,PT11,8565.00,8645.00,8764.00,8958.00,9177.00,9388.00,9649.00,10017.00,10264.00,10520.00,10802.00,11125.00,11447.00,11768.00,12113.00,12481.00,12939.00,13487.00,13989.00,14239.00,14919.00,15431.00,16172.00,16858.00,17545.00,18277.00,19005.00,19688.00,20411.00,:
A,NR,PT15,664.00,668.00,679.00,713.00,724.00,769.00,824.00,868.00,952.00,991.00,1042.00,1097.00,1154.00,1188.00,1227.00,1261.00,1311.00,1368.00,1431.00,1457.00,1500.00,1551.00,1612.00,1678.00,1719.00,1783.00,1838.00,1890.00,1946.00,:
A,NR,PT16,:,:,:,5476.00,5582.00,5709.00,5811.00,6011.00,6142.00,6172.00,6423.00,6565.00,6738.00,6906.00,7138.00,7352.00,7620.00,7942.00,8244.00,8539.00,8807.00,9165.00,9486.00,9845.00,10260.00,10638.00,11093.00,11577.00,11920.00,:
A,NR,PT17,:,:,:,12138.00,12302.00,12547.00,12708.00,12794.00,12950.00,13074.00,13138.00,13338.00,13618.00,13847.00,14148.00,14486.00,14795.00,15097.00,15496.00,15821.00,16124.00,16514.00,16971.00,17439.00,17854.00,18267.00,18637.00,19021.00,19301.00,:
A,NR,PT18,:,:,:,1030.00,1050.00,1063.00,1106.00,1150.00,1237.00,1301.00,1323.00,1350.00,1408.00,1422.00,1447.00,1479.00,1507.00,1572.00,1628.00,1723.00,1803.00,1873.00,1928.00,2000.00,2043.00,2102.00,2186.00,2245.00,2270.00,:
A,NR,PT20,310.00,322.00,331.00,337.00,343.00,360.00,363.00,372.00,389.00,397.00,410.00,421.00,437.00,448.00,466.00,486.00,504.00,529.00,566.00,603.00,630.00,667.00,715.00,759.00,793.00,824.00,861.00,890.00,917.00,:
A,NR,PT30,377.00,381.00,386.00,390.00,398.00,411.00,436.00,452.00,473.00,483.00,495.00,520.00,540.00,555.00,579.00,611.00,651.00,677.00,700.00,741.00,772.00,835.00,908.00,962.00,1027.00,1075.00,1124.00,1197.00,1266.00,:
A,NR,RO,:,:,:,:,:,:,42251d,43237.00,43574.00,42666.00,43336.00,45061.00,46972.00,46536.00,45707b,47617.00,48484.00,50778.00,51153.00,52362.00,52828.00,53720.00,54807.00,55975.00,57329.00,59333.00,61731b,64127.00,67096.00,:
A,NR,RO11,:,:,:,:,:,:,5282d,6026.00,5977.00,5576.00,5798.00,6117.00,6245.00,6248.00,6106b,6570.00,6957.00,7234.00,7584.00,7628.00,7624.00,7682.00,7836.00,7675.00,7821.00,8251.00,8542b,8751.00,9140.00,:
A,NR,RO12,:,:,:,:,:,:,4887d,4850.00,4854.00,5009.00,4909.00,5036.00,5370.00,5418.00,5189b,5505.00,5478.00,5765.00,5931.00,6262.00,6543.00,6532.00,6674.00,6911.00,7023.00,7259.00,7438b,7748.00,8194.00,:
A,NR,RO21,:,:,:,:,:,:,5343d,5837.00,5616.00,5567.00,5542.00,5933.00,6175.00,5998.00,6140b,6517.00,6355.00,6452.00,6606.00,6724.00,6855.00,6947.00,6841.00,7192.00,7576.00,7833.00,8154b,8456.00,8597.00,:
A,NR,RO22,:,:,:,:,:,:,4022d,4206.00,4219.00,4131.00,4187.00,4159.00,4209.00,4159.00,4171b,4354.00,4611.00,4594.00,4666.00,4668.00,4667.00,4796.00,4935.00,4942.00,4989.00,5053.00,5247b,5420.00,5607.00,:
A,NR,RO31,:,:,:,:,:,:,3891d,4455.00,4652.00,4581.00,4368.00,4277.00,4297.00,4285.00,3986b,4176.00,4287.00,4466.00,4377.00,4430.00,4562.00,4551.00,4558.00,4589.00,4540.00,4638.00,4658b,4592.00,4723.00,:
A,NR,RO32,:,:,:,:,:,:,10225d,8709.00,9116.00,9117.00,9994.00,10757.00,11406.00,11269.00,10814b,10873.00,10857.00,11701.00,11338.00,11724.00,11629.00,12088.00,12202.00,12654.00,12920.00,13401.00,14327b,15239.00,16357.00,:
A,NR,RO41,:,:,:,:,:,:,4157d,4344.00,4282.00,4168.00,4162.00,4184.00,4287.00,4224.00,4102b,4319.00,4429.00,4514.00,4485.00,4533.00,4647.00,4748.00,5246.00,5362.00,5561.00,5785.00,5977b,6017.00,6200.00,:
A,NR,RO42,:,:,:,:,:,:,4444d,4810.00,4858.00,4517.00,4376.00,4598.00,4983.00,4935.00,5199b,5303.00,5510.00,6052.00,6166.00,6393.00,6301.00,6376.00,6515.00,6650.00,6899.00,7113.00,7388b,7904.00,8278.00,:
A,NR,RS,:,:,:,:,:,:,:,:,:,:,20549d,20974d,20786d,20906d,21340d,21939d,22078d,22316d,22412d,22315d,22248d,21900d,21840d,20853bd,20773d,20824d,:,19857bd,20703d,:
A,NR,RS11,:,:,:,:,:,:,:,:,:,:,6269d,6313d,6113d,6212d,6307d,6503d,6553d,6679d,6687d,6688d,6660d,6598d,6575d,6140bd,6153d,6162d,:,5679bd,5937d,:
A,NR,RS12,:,:,:,:,:,:,:,:,:,:,4477d,4674d,4801d,4721d,4873d,5026d,5046d,5087d,5147d,5129d,5135d,5043d,5073d,4934bd,4942d,4982d,:,4644bd,4969d,:
A,NR,RS21,:,:,:,:,:,:,:,:,:,:,4778d,4879d,4862d,4953d,5071d,5236d,5312d,5337d,5354d,5352d,5347d,5294d,5268d,5088bd,5086d,5095d,:,5077bd,5160d,:
A,NR,RS22,:,:,:,:,:,:,:,:,:,:,5025d,5108d,5010d,5020d,5089d,5174d,5167d,5213d,5224d,5146d,5106d,4965d,4924d,4691bd,4592d,4585d,:,4457bd,4637d,:
A,NR,SE,:,:,24860.00,25087.00,25244.00,25836.00,26268.00,26843.00,27766.00,28670.00,29409.00,30333.00,31186.00,32167.00,33162.00,33940.00,34864.00,35709.00,36742.00,37767.00,38814.00,39837.00,40900.00,42003.00,42938.00,43969.00,44061.00,44719.00,:,:
A,NR,SE11,:,:,5812.00,5828.00,6028.00,6322.00,6523.00,6603.00,6950.00,7271.00,7544.00,7647.00,7910.00,8267.00,8570.00,8845.00,8999.00,9115.00,9376.00,9678.00,9951.00,10282.00,10517.00,10753.00,10963.00,10951.00,10835.00,10950.00,:,:
A,NR,SE12,:,:,4330.00,4273.00,4277.00,4340.00,4452.00,4589.00,4734.00,4924.00,5001.00,5131.00,5256.00,5395.00,5592.00,5664.00,5836.00,6062.00,6206.00,6348.00,6566.00,6709.00,6907.00,7166.00,7402.00,7647.00,7729.00,7892.00,:,:
A,NR,SE21,:,:,1811.00,1853.00,1879.00,1899.00,1892.00,1915.00,2024.00,2045.00,2112.00,2247.00,2302.00,2378.00,2421.00,2494.00,2551.00,2607.00,2667.00,2801.00,2901.00,2960.00,3022.00,3099.00,3164.00,3274.00,3329.00,3416.00,:,:
A,NR,SE22,:,:,3610.00,3788.00,3722.00,3837.00,3956.00,4079.00,4234.00,4403.00,4540.00,4672.00,4753.00,4892.00,5061.00,5160.00,5253.00,5410.00,5583.00,5670.00,5749.00,5883.00,6121.00,6332.00,6461.00,6670.00,6651.00,6746.00,:,:
A,NR,SE23,:,:,4674.00,4715.00,4729.00,4797.00,4912.00,5071.00,5219.00,5392.00,5467.00,5659.00,5839.00,5983.00,6152.00,6289.00,6492.00,6745.00,7037.00,7299.00,7497.00,7702.00,7924.00,8130.00,8333.00,8655.00,8632.00,8755.00,:,:
A,NR,SE31,:,:,2116.00,2127.00,2071.00,2085.00,2049.00,2078.00,2051.00,2059.00,2114.00,2221.00,2315.00,2364.00,2429.00,2446.00,2590.00,2618.00,2669.00,2711.00,2777.00,2858.00,2894.00,2924.00,2976.00,3025.00,3073.00,3094.00,:,:
A,NR,SE32,:,:,961.00,977.00,1007.00,970.00,919.00,919.00,960.00,995.00,1017.00,1099.00,1127.00,1154.00,1165.00,1211.00,1254.00,1233.00,1251.00,1272.00,1316.00,1344.00,1360.00,1406.00,1391.00,1424.00,1431.00,1496.00,:,:
A,NR,SE33,:,:,1546.00,1526.00,1531.00,1586.00,1565.00,1589.00,1594.00,1581.00,1614.00,1657.00,1684.00,1734.00,1772.00,1831.00,1889.00,1919.00,1953.00,1988.00,2057.00,2099.00,2155.00,2193.00,2248.00,2323.00,2381.00,2370.00,:,:
A,NR,SI,:,:,:,:,:,4335.00,4216.00,4279.00,4325.00,4440.00,4485.00,4589.00,4692.00,4740.00,4814.00,4854.00,4915.00,4979.00,5121.00,5228.00,5416.00,5712.00,5830.00,6224.00,6408.00,6591.00,6812.00,6944.00,7049.00,:
A,NR,SI03,:,:,:,:,:,:,:,:,:,:,1977.00,1998.00,2005.00,1993.00,2020.00,2001.00,2049.00,2118.00,2193.00,2330.00,2458.00,2569.00,2667.00,2769.00,2750.00,2889.00,3030.00,3109.00,3162.00,:
A,NR,SI04,:,:,:,:,:,:,:,:,:,:,2508.00,2591.00,2687.00,2747.00,2794.00,2853.00,2866.00,2861.00,2928.00,2898.00,2958.00,3143.00,3163.00,3455.00,3658.00,3702.00,3782.00,3835.00,3887.00,:
A,NR,SK,:,:,:,:,:,:,17916.00,18074.00,18022.00,17886.00,17663.00,17851.00,16318b,17040.00,18219.00,18121.00,17798.00,18110.00,17849.00,18193.00,18355.00,18574.00,18719.00,18864.00,18608.00,19178.00,19454.00,20026.00,20047.00,:
A,NR,SK01,:,:,:,:,:,:,4122.00,4169.00,4211.00,4219.00,4200.00,4259.00,3266b,3660.00,4140.00,4023.00,4059.00,4006.00,4033.00,4153.00,4227.00,4217.00,4193.00,4181.00,4107.00,4217.00,4310.00,4610.00,4758.00,:
A,NR,SK02,:,:,:,:,:,:,4692.00,4768.00,4743.00,4680.00,4581.00,4641.00,4507b,4592.00,4843.00,4802.00,4601.00,4682.00,4619.00,4735.00,4758.00,4833.00,4827.00,4827.00,4834.00,4905.00,5063.00,5197.00,5092.00,:
A,NR,SK03,:,:,:,:,:,:,4144.00,4108.00,4093.00,4088.00,4035.00,3987.00,3750b,3871.00,4057.00,4131.00,3969.00,4029.00,3894.00,4056.00,4064.00,4132.00,4259.00,4403.00,4384.00,4459.00,4427.00,4554.00,4579.00,:
A,NR,SK04,:,:,:,:,:,:,4958.00,5029.00,4975.00,4899.00,4847.00,4964.00,4795b,4917.00,5179.00,5165.00,5169.00,5393.00,5303.00,5249.00,5306.00,5392.00,5440.00,5453.00,5283.00,5597.00,5654.00,5665.00,5618.00,:
A,NR,TR,61050.00,65832.00,67828.00,69118.00,71545.00,75088.00,79658.00,85242.00,89804.00,91949.00,94466.00,97110.00,100853.00,104475.00,108402.00,113151.00,118641.00,123447.00,126029.00,129772.00,133775.00,135616.00,141259.00,144827.00,149997.00,153128b,160810.00,171259.00,183569.00,:
A,NR,TR10,14331.00,15224.00,16006.00,15834.00,15907.00,16708.00,16720.00,21734.00,22856.00,22222.00,22291.00,22068.00,23146.00,22191.00,20646.00,22685.00,24880.00,25661.00,25574.00,26587.00,26094.00,27118.00,28797.00,31885.00,30696.00,33052b,34888.00,38175.00,42268.00,:
A,NR,TR21,1282.00,1458.00,1431.00,1472.00,1478.00,1534.00,1633.00,1578.00,1660.00,1642.00,1673.00,1913.00,1972.00,1918.00,2028.00,2111.00,2255.00,2321.00,2566.00,2556.00,2678.00,2716.00,2730.00,2896.00,2943.00,3105b,3311.00,3492.00,3661.00,:
A,NR,TR22,1196.00,1216.00,1271.00,1184.00,1249.00,1297.00,1367.00,1293.00,1354.00,1397.00,1399.00,1390.00,1404.00,1448.00,1545.00,1665.00,1815.00,2017.00,2151.00,2316.00,2363.00,2437.00,2520.00,2546.00,2693.00,2824b,2938.00,3072.00,3328.00,:
A,NR,TR31,5459.00,6132.00,6064.00,6534.00,6880.00,7278.00,7467.00,7037.00,7192.00,7376.00,7326.00,7816.00,8272.00,8074.00,8976.00,8937.00,8976.00,8773.00,8859.00,9068.00,9744.00,9870.00,9996.00,9813.00,10900.00,11047b,11183.00,11512.00,12224.00,:
A,NR,TR32,1750.00,1955.00,2142.00,2311.00,2518.00,2666.00,2913.00,3124.00,3392.00,3479.00,3537.00,3855.00,3844.00,3757.00,3861.00,3887.00,3952.00,4183.00,4418.00,4634.00,4907.00,5093.00,5273.00,5469.00,5696.00,5691b,5842.00,6110.00,6466.00,:
A,NR,TR33,2054.00,2113.00,2135.00,2240.00,2274.00,2377.00,2575.00,2491.00,2796.00,2960.00,3035.00,3321.00,3388.00,3307.00,3300.00,3441.00,3542.00,3837.00,4111.00,4163.00,4286.00,4378.00,4534.00,4483.00,4660.00,4708b,5027.00,5354.00,5607.00,:
A,NR,TR41,2491.00,2927.00,3021.00,3217.00,3353.00,3629.00,3804.00,4115.00,4069.00,3808.00,3875.00,4187.00,4507.00,4579.00,4890.00,5203.00,5298.00,5453.00,5728.00,5960.00,6122.00,6261.00,6491.00,6563.00,6738.00,7122b,7505.00,7845.00,8402.00,:
A,NR,TR42,1535.00,1802.00,1970.00,2011.00,2020.00,2103.00,2214.00,2346.00,2588.00,2679.00,2872.00,3173.00,3541.00,3755.00,3958.00,4143.00,4421.00,4632.00,5020.00,5069.00,5419.00,5618.00,5845.00,5958.00,6485.00,6351b,6631.00,7314.00,7626.00,:
A,NR,TR51,9730.00,10543.00,10702.00,10883.00,11064.00,11588.00,12147.00,10946.00,11119.00,11753.00,12514.00,12441.00,12464.00,16568.00,17601.00,17560.00,17366.00,16583.00,14978.00,15262.00,16131.00,16114.00,16595.00,16597.00,16935.00,16708b,17525.00,19192.00,20950.00,:
A,NR,TR52,1577.00,1655.00,1642.00,1681.00,1722.00,1878.00,2034.00,2104.00,2241.00,2286.00,2697.00,3313.00,3035.00,2662.00,2805.00,2934.00,3087.00,3365.00,3663.00,4007.00,4043.00,4097.00,4248.00,4264.00,4535.00,4585b,4736.00,4927.00,5235.00,:
A,NR,TR61,2062.00,2262.00,2369.00,2647.00,2960.00,3211.00,3325.00,3384.00,3740.00,3872.00,4124.00,4284.00,4251.00,3972.00,4191.00,4205.00,4364.00,4567.00,5072.00,5345.00,5663.00,5768.00,5977.00,5977.00,6129.00,6591b,6961.00,7220.00,7690.00,:
A,NR,TR62,2453.00,2498.00,2572.00,2615.00,2940.00,3265.00,3435.00,3924.00,4149.00,4428.00,4989.00,5310.00,5433.00,4451.00,4819.00,5070.00,5352.00,5592.00,5786.00,5874.00,6207.00,6272.00,6529.00,6457.00,6886.00,7148b,7377.00,7712.00,8121.00,:
A,NR,TR63,1013.00,1033.00,1072.00,1262.00,1380.00,1448.00,1600.00,1544.00,1685.00,1965.00,1966.00,2101.00,2330.00,2351.00,2569.00,2820.00,3088.00,3329.00,3536.00,3705.00,3821.00,3919.00,4036.00,4188.00,4553.00,4556b,4814.00,5067.00,5368.00,:
A,NR,TR71,1088.00,1158.00,1096.00,1007.00,1039.00,1107.00,1283.00,1455.00,1633.00,1704.00,1712.00,1566.00,1580.00,1558.00,1648.00,1799.00,1894.00,1987.00,2048.00,2057.00,2035.00,2028.00,2090.00,2128.00,2256.00,2327b,2333.00,2551.00,2607.00,:
