freq,sex,isced97,unit,geo,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
A,M,TOTAL,NR,CZ02,:,:,:,100968,100099,98988,97776,95611,92963,91061,90134,88723,87962,87524,98471
A,M,TOTAL,NR,CZ03,:,:,:,125269,126273,124244,124639,122292,119530,117676,117697,116617,116439,115852,116726
A,M,TOTAL,NR,CZ04,:,:,:,114971,112983,113940,114805,112701,110018,107839,107400,106263,105582,104908,100597
A,M,TOTAL,NR,CZ05,:,:,:,157507,154982,155890,156657,152793,148977,146680,146261,144854,144266,143518,143461
A,M,TOTAL,NR,CZ06,:,:,:,191877,192027,195419,194316,191337,186698,185233,186349,185944,185795,185003,183661
A,M,TOTAL,NR,CZ07,:,:,:,132298,131032,130758,133145,130326,127022,125246,125169,123866,123494,122759,116938
A,M,TOTAL,NR,CZ08,:,:,:,141652,138287,139983,140454,139577,136338,134652,134658,133892,133650,132979,122701
A,M,TOTAL,NR,DE,8745876,8758487,8726471,8730943,8705569,8693950,8671589,8608012,8682482,8597652,8502343,8441300,8398598,8303522,8304475
A,M,TOTAL,NR,DE1,1152204,1161753,1172258,1188235,:,1200710,1198018,1204586,1217015,1208773,1196587,1191030,1187048,1174114,1170423
A,M,TOTAL,NR,DE2,1223472,1237705,1243073,1255865,:,1268318,1276975,1281389,1290521,1289171,1278617,1271965,1267593,1254329,1245423
A,M,TOTAL,NR,DE3,372250,369050,366698,358321,:,349713,346438,342993,339498,332693,331523,329413,330271,328445,334168
A,M,TOTAL,NR,DE30,372250,369050,366698,358321,:,349713,346438,342993,339498,332693,331523,329413,330271,328445,334168
A,M,TOTAL,NR,DE4,278643,276638,270366,262527,:,242183,233446,226406,225185,218967,213863,209022,204708,200883,200983
A,M,TOTAL,NR,DE5,73933,73468,73897,72718,:,74981,76849,78165,78715,75940,76084,75743,75485,74581,75053
A,M,TOTAL,NR,DE50,73933,73468,73897,72718,:,74981,76849,78165,78715,75940,76084,75743,75485,74581,75053
A,M,TOTAL,NR,DE6,177023,177055,176124,174312,354617,176375,179345,178889,182097,182482,183239,185150,187270,187300,190797
A,M,TOTAL,NR,DE60,177023,177055,176124,174312,354617,176375,179345,178889,182097,182482,183239,185150,187270,187300,190797
A,M,TOTAL,NR,DE7,627084,629999,637228,640580,252225,645862,649850,640447,648170,644934,629644,642040,646805,645036,648255
A,M,TOTAL,NR,DE8,207580,200607,193310,183083,:,173031,165642,160567,156908,150244,144837,138018,135452,132479,132554
A,M,TOTAL,NR,DE80,207580,200607,193310,183083,:,173031,165642,160567,156908,150244,144837,138018,135452,132479,132554
A,M,TOTAL,NR,DE9,814010,822833,820619,835324,:,840467,833088,839010,856119,852986,843945,837559,831268,818832,809166
A,M,TOTAL,NR,DEA,2003037,2010591,2004859,2030624,:,2045015,2051453,2016151,2047133,2030279,2021167,2005663,1998315,1972805,1987023
A,M,TOTAL,NR,DEB,419989,423429,427520,423238,:,430335,434477,436569,440478,437752,435691,431939,427615,422594,420132
A,M,TOTAL,NR,DEC,110157,110646,108232,108254,:,108923,106165,105346,105809,104065,102060,100505,98196,96907,96630
A,M,TOTAL,NR,DEC0,110157,110646,108232,108254,:,108923,106165,105346,105809,104065,102060,100505,98196,96907,96630
A,M,TOTAL,NR,DED,473371,462892,446595,432002,:,402555,396924,386565,382801,372003,363182,354095,348985,344447,346504
A,M,TOTAL,NR,DEE,:,:,:,:,:,228117,224186,217292,213239,205015,194811,189021,184778,181271,180555
A,M,TOTAL,NR,DEF,275679,276595,277888,281264,:,286869,288072,290267,292083,292941,292357,290533,288211,286179,284840
A,M,TOTAL,NR,DEF0,275679,276595,277888,281264,:,286869,288072,290267,292083,292941,292357,290533,288211,286179,284840
A,M,TOTAL,NR,DEG,258415,252059,245753,234587,:,220496,210660,203370,206711,199407,194736,189604,186598,183320,181969
A,M,TOTAL,NR,DEG0,258415,252059,245753,234587,:,220496,210660,203370,206711,199407,194736,189604,186598,183320,181969
A,M,TOTAL,NR,DK,606222,615103,625302,635528,642165,652531,674035,686889,:u,691666,689559,694249,710587,728078,742606
A,M,TOTAL,NR,DK0,606222,615103,625302,635528,642165,652531,674035,686889,:u,691666,689559,694249,710587,728078,742606
A,M,TOTAL,NR,DK01,:,:,:,:,:,:,:,:,:u,80486,207081,200020,213186,221153,226131
A,M,TOTAL,NR,DK02,:,:,:,:,:,:,:,:,:u,26843,97788,108091,99551,102407,102833
A,M,TOTAL,NR,DK03,:,:,:,:,:,:,:,:,:u,43473,149038,148539,150010,155195,158322
A,M,TOTAL,NR,DK04,:,:,:,:,:,:,:,:,:u,53467,164110,157894,169187,174973,179071
A,M,TOTAL,NR,DK05,:,:,:,:,:,:,:,:,:u,23024,71540,79704,72571,74350,76249
A,M,TOTAL,NR,EE,171952,173997,175407,175935,173208,169998,168249,166724,156415,151493,146420,143924,142430,142269,141120
A,M,TOTAL,NR,EE0,171952,173997,175407,175935,173208,169998,168249,166724,156415,151493,146420,143924,142430,142269,141120
A,M,TOTAL,NR,EE00,171952,173997,175407,175935,173208,169998,168249,166724,156415,151493,146420,143924,142430,142269,141120
A,M,TOTAL,NR,EL,1042310,1014534,1032741,1035792,1073800,1066733,1074876,1115739,1112728,1079311,1102397,1110738,1121608,1119795,1121648
A,M,TOTAL,NR,EL1,:,321317,:,:,:,:,357046,379791,:,357527,366120,:,:,373284,373756
A,M,TOTAL,NR,EL11,:,49301,:,:,:,:,68851,60208,:,59929,59021,:,:,60789,60330
A,M,TOTAL,NR,EL12,:,178920,:,:,:,:,191859,207955,:,199496,204900,:,:,209498,208213
A,M,TOTAL,NR,EL13,:,34026,:,:,:,:,32846,37945,:,31877,34089,:,:,34851,35905
A,M,TOTAL,NR,EL14,:,59070,:,:,:,:,63490,73683,:,66225,68110,:,:,68146,69308
A,M,TOTAL,NR,EL2,:,202721,:,:,:,:,225595,246443,:,226822,222925,:,:,242668,241881
A,M,TOTAL,NR,EL21,:,30212,:,:,:,:,32565,37561,:,34046,34083,:,:,34723,35495
A,M,TOTAL,NR,EL22,:,15903,:,:,:,:,15765,17388,:,17647,17944,:,:,19207,19181
A,M,TOTAL,NR,EL23,:,69717,:,:,:,:,83847,90505,:,73673,78528,:,:,92034,90357
A,M,TOTAL,NR,EL24,:,44206,:,:,:,:,49197,53964,:,47256,50013,:,:,51609,51419
A,M,TOTAL,NR,EL25,:,42683,:,:,:,:,44221,47025,:,54200,42357,:,:,45095,45429
A,M,TOTAL,NR,EL3,:,372072,:,:,:,:,383650,375681,:,366534,370826,:,:,385093,386424
A,M,TOTAL,NR,EL30,:,372072,:,:,:,:,383650,375681,:,366534,370826,:,:,385093,386424
A,M,TOTAL,NR,EL4,:,94985,:,:,:,:,108585,113824,:,109920,111878,:,:,118750,119587
A,M,TOTAL,NR,EL41,:,15263,:,:,:,:,16195,19732,:,17671,18086,:,:,18806,19336
A,M,TOTAL,NR,EL42,:,23737,:,:,:,:,26540,26644,:,25904,25897,:,:,27211,27405
A,M,TOTAL,NR,EL43,:,55985,:,:,:,:,65850,67448,:,66345,67895,:,:,72733,72846
A,M,TOTAL,NR,ES,4600045,4512564,4449633,4392445,4331746,4332758,4384144,4437120,4461698,4504303,4584253,4696609,4852485,4986849,5076661
A,M,TOTAL,NR,ES1,455295,437890,424096,407910,387556,380254,377226,377191,371267,364228,360123,361061,369546,383589,384991
A,M,TOTAL,NR,ES11,287995,280035,270327,259856,246497,243747,243840,242832,239092,233895,230187,231020,235751,243055,243149
A,M,TOTAL,NR,ES12,110362,103574,101405,97327,92234,89098,86306,86719,84170,82025,81238,80201,82650,85971,86713
A,M,TOTAL,NR,ES13,56938,54281,52364,50727,48825,47409,47080,47640,48005,48308,48698,49840,51145,54563,55129
A,M,TOTAL,NR,ES2,428445,415508,407099,396791,389946,388930,397287,405654,408576,413162,419980,426473,435563,455094,463268
A,M,TOTAL,NR,ES21,223292,214787,209746,205663,200788,199456,202676,206868,207755,208952,210861,212415,219296,227116,231702
A,M,TOTAL,NR,ES22,56783,55051,53485,51544,52026,52771,53669,56778,57428,59684,61125,62844,61008,63528,65049
A,M,TOTAL,NR,ES23,26732,26076,25749,25358,24980,25556,26017,26534,27046,27117,27650,28130,29021,32652,33687
A,M,TOTAL,NR,ES24,121638,119594,118119,114226,112152,111147,114925,115474,116347,117409,120344,123084,126238,131798,132830
A,M,TOTAL,NR,ES3,618087,607402,603033,605164,600045,605519,615352,623390,629981,638733,656252,676408,696754,746769,754749
A,M,TOTAL,NR,ES30,618087,607402,603033,605164,600045,605519,615352,623390,629981,638733,656252,676408,696754,746769,754749
A,M,TOTAL,NR,ES4,579473,566251,559940,549800,538281,530754,525900,532529,528648,530696,533422,535556,562030,578096,585633
A,M,TOTAL,NR,ES41,270676,262118,257215,249497,241969,236262,233316,230943,227871,226561,229988,228474,232316,239546,240216
A,M,TOTAL,NR,ES42,185633,183042,183292,181159,180542,179584,178038,185590,187111,190451,193089,196386,215243,222526,229188
A,M,TOTAL,NR,ES43,123164,121091,119433,119144,115770,114908,114546,115996,113666,113684,110345,110696,114471,116024,116229
A,M,TOTAL,NR,ES5,1162273,1145625,1130653,1113174,1112724,1129104,1152172,1177269,1195343,1222704,1266117,1313147,1348741,1428027,1466438
A,M,TOTAL,NR,ES51,646553,634039,626073,618434,615102,624885,636966,653675,665776,681011,711053,742021,754828,802516,827113
A,M,TOTAL,NR,ES52,435260,432372,425227,414232,416589,422586,431937,439475,443889,452667,465360,479487,496426,521372,534029
A,M,TOTAL,NR,ES53,80460,79214,79353,80508,81033,81633,83269,84119,85678,89026,89704,91639,97487,104139,105296
A,M,TOTAL,NR,ES6,1058939,1044103,1030134,1022682,1009232,1017669,1034343,1035654,1037334,1045585,1051450,1084534,1136126,1181504,1207268
A,M,TOTAL,NR,ES61,915326,902840,891561,882135,868997,858242,869474,870342,869353,874838,876963,906301,949664,988205,1008679
A,M,TOTAL,NR,ES62,143613,141263,138573,140547,140235,142355,147603,147814,150415,152650,156199,159842,167425,172856,177494
A,M,TOTAL,NR,ES63,:,:,:,:,:,8592,8676,8704,8782,8944,9065,9165,9509,10218,10480
A,M,TOTAL,NR,ES64,:,:,:,:,:,8480,8590,8794,8784,9153,9223,9226,9528,10225,10615
A,M,TOTAL,NR,ES7,207648,205953,201014,198208,193736,193850,197929,200508,200917,198914,202992,206037,208426,213770,214314
A,M,TOTAL,NR,ES70,207648,205953,201014,198208,193736,193850,197929,200508,200917,198914,202992,206037,208426,213770,214314
A,M,TOTAL,NR,FI,601375,615835,630282,643485,646677,654507,662197,677931,681478,685538,686749,683909,688292,687482,686531
A,M,TOTAL,NR,FI1,162913,78747,79304,78974,78549,651664,659351,675123,678549,682598,683717,680852,685291,684387,683365
A,M,TOTAL,NR,FI19,:,:,:,:,:,167232,169176,174803,175327,175385,175466,176245,177458,177487,176113
A,M,TOTAL,NR,FI1B,:,:,:,:,:,:,:,:,:,:,:,:,:,202150,203829
A,M,TOTAL,NR,FI1C,:,:,:,:,:,:,:,:,:,:,:,:,:,137189,136469
A,M,TOTAL,NR,FI1D,:,:,:,:,:,165650,166963,168953,169869,169272,168431,166752,167393,167561,166954
A,M,TOTAL,NR,FI2,77401,208920,214399,218709,220034,2843,2825,2808,2910,2940,2959,2956,2971,3066,3131
A,M,TOTAL,NR,FI20,77401,208920,214399,218709,220034,2843,2825,2808,2910,2940,2959,2956,2971,3066,3131
A,M,TOTAL,NR,FR,7320095,7279893,7247655,7214719,7174647,7212596,7233480,7499204,7507205,7476945,7451992,7432236,7469692,7490499,7515847
A,M,TOTAL,NR,FR1,:,1425113,1424659,1423795,1420668,1435077,1443654,1444666,1447126,1443177,1437248,1434883,1453974,1459832,1470033
A,M,TOTAL,NR,FR10,:,1425113,1424659,1423795,1420668,1435077,1443654,1444666,1447126,1443177,1437248,1434883,1453974,1459832,1470033
A,M,TOTAL,NR,FR2,:,1282948,1266887,1249493,1231749,1228109,1222607,1215792,1213627,1204240,1196194,1189117,1190142,1186250,1186342
A,M,TOTAL,NR,FR21,:,169722,166767,164323,161977,160708,160040,158645,157207,154783,153106,151630,151036,150315,149300
A,M,TOTAL,NR,FR22,:,237294,234417,231097,227426,226237,224724,223073,223385,221485,220290,219851,221078,219922,220291
A,M,TOTAL,NR,FR23,:,232624,230188,226440,222938,221691,220058,218527,217654,215840,214259,212887,213271,213193,213755
A,M,TOTAL,NR,FR24,:,281834,279183,276949,274462,274244,274121,273630,274149,273016,271870,269333,270602,270694,272289
A,M,TOTAL,NR,FR25,:,176474,174293,171853,168997,168772,167641,166600,166374,165542,164136,163182,162621,161494,160861
A,M,TOTAL,NR,FR26,:,185000,182039,178831,175949,176457,176023,175317,174858,173574,172533,172234,171534,170632,169846
A,M,TOTAL,NR,FR3,:,569236,561508,552509,543853,541876,537871,533368,530782,524028,518356,514274,511905,512468,510787
A,M,TOTAL,NR,FR30,:,569236,561508,552509,543853,541876,537871,533368,530782,524028,518356,514274,511905,512468,510787
A,M,TOTAL,NR,FR4,:,644390,637822,630956,624109,624054,623069,620484,618304,611947,607927,602713,602915,601972,599717
A,M,TOTAL,NR,FR41,:,293038,289272,284811,280266,278863,276630,274467,272506,268848,266188,263008,261493,259502,257746
A,M,TOTAL,NR,FR42,:,209156,208365,208219,207897,209430,210254,210500,209996,208555,207494,205691,206389,207666,207175
A,M,TOTAL,NR,FR43,:,142196,140185,137926,135946,135761,136185,135517,135802,134544,134245,134014,135033,134804,134796
A,M,TOTAL,NR,FR5,:,963558,959478,954204,950436,954180,959765,960894,964184,966054,965374,966979,974433,980395,987076
A,M,TOTAL,NR,FR51,:,409491,407986,406297,406264,408185,411121,412114,414401,415807,416795,418927,422557,424843,428413
A,M,TOTAL,NR,FR52,:,367812,366194,363980,361535,363849,366454,366988,368491,369052,367722,367340,370164,372527,374947
A,M,TOTAL,NR,FR53,:,186255,185298,183927,182637,182146,182190,181792,181292,181195,180857,180712,181712,183025,183716
A,M,TOTAL,NR,FR6,:,695548,694192,693927,695178,703813,708644,713622,717076,720521,720670,721589,726086,729876,734315
A,M,TOTAL,NR,FR61,:,326346,325570,324647,324669,328105,330275,331807,334807,335802,335891,336715,338504,340567,343155
A,M,TOTAL,NR,FR62,:,295495,295930,297275,299269,304250,306163,309565,309999,312514,312752,313364,316046,318039,320133
A,M,TOTAL,NR,FR63,:,73707,72692,72005,71240,71458,72206,72250,72270,72205,72027,71510,71536,71270,71027
A,M,TOTAL,NR,FR7,:,867407,865951,864486,860759,866978,872676,873479,877185,876366,876964,879230,885002,889206,895505
A,M,TOTAL,NR,FR71,:,722090,722054,722053,719564,725938,731658,733176,737001,736539,736957,739608,744832,749402,755386
A,M,TOTAL,NR,FR72,:,145317,143897,142433,141195,141040,141018,140303,140184,139827,140007,139622,140170,139804,140119
A,M,TOTAL,NR,FR8,:,831693,837158,845349,847895,858509,865194,864577,864564,857586,854614,851183,853995,859061,860893
A,M,TOTAL,NR,FR81,:,267798,271093,274394,277056,281996,284663,286004,287210,285900,286041,286023,289147,292230,294363
A,M,TOTAL,NR,FR82,:,536281,538182,542878,543477,549063,552898,551318,550117,544642,541536,538304,537754,539776,539563
A,M,TOTAL,NR,FR83,:,27614,27883,28077,27362,27450,27633,27255,27237,27044,27037,26856,27094,27055,26967
A,M,TOTAL,NR,FR9,:,262064,264640,266944,268085,270487,270911,272322,274357,274097,274645,272268,271240,271439,271179
A,M,TOTAL,NR,FR91,:,62772,63269,63407,62896,63270,63010,62853,62871,62062,62322,62178,61431,60889,60232
A,M,TOTAL,NR,FR92,:,55547,55534,55673,54992,54444,53826,53886,53569,52940,52499,50763,48997,48321,47011
A,M,TOTAL,NR,FR93,:,25497,26648,27638,28919,30155,31074,32080,33826,35217,35710,36594,37923,38504,39684
A,M,TOTAL,NR,FR94,:,118248,119189,120226,121278,122618,123001,123503,124091,123878,124114,122733,122889,123725,124252
A,M,TOTAL,NR,HR,:,:,:,:,:,:,:,:,:,409906,407063,401501,404916,397317,399346
A,M,TOTAL,NR,HR0,:,:,:,:,:,:,:,:,:,409906,:,:,:,393244,399346
A,M,TOTAL,NR,HR03,:,:,:,:,:,:,:,:,:,:,129329,125203,130224,129669,129757
A,M,TOTAL,NR,HR04,:,:,:,:,:,:,:,:,:,:,:,:,:,:,265393
A,M,TOTAL,NR,HU,1127886,1135876,1145236,1143232,1145432,1145505,1152137,1138596,1123397,1105627,1087159,1069963,1065278,1062705,1054218
A,M,TOTAL,NR,HU1,:,:,:,341602,343784,342358,345024,338512,334539,331243,325247,323671,324655,328506,331196
A,M,TOTAL,NR,HU10,:,:,:,341602,343784,342358,345024,338512,334539,331243,325247,323671,324655,328506,331196
A,M,TOTAL,NR,HU2,:,:,:,332401,332501,334663,333552,329463,324442,317874,313371,302971,303418,301163,295467
A,M,TOTAL,NR,HU21,:,:,:,119394,119064,121230,120699,117723,116139,112984,111181,108613,108118,107393,105146
A,M,TOTAL,NR,HU22,:,:,:,106059,106260,106420,106002,105449,103333,101927,99540,98333,97818,97974,96929
A,M,TOTAL,NR,HU23,:,:,:,106948,107177,107013,106851,106291,104970,102963,102650,96025,97482,95796,93392
A,M,TOTAL,NR,HU3,:,:,:,469229,469147,468484,473561,470621,464416,456510,448541,443321,437205,433036,427555
A,M,TOTAL,NR,HU31,:,:,:,139528,139227,138188,143546,143000,140691,137527,135083,132795,131114,129226,127378
A,M,TOTAL,NR,HU32,:,:,:,179406,179331,179205,179810,178444,177139,176006,173841,172377,171338,170313,168485
A,M,TOTAL,NR,HU33,:,:,:,150295,150589,151091,150205,149177,146586,142977,139617,138149,134753,133497,131692
A,M,TOTAL,NR,IE,501403,495998,491712,488686,490220,492637,520190,519214,520544,529671,531730,542104,589468,600891,604024
A,M,TOTAL,NR,IE0,501403,495998,491712,488686,490220,492637,520190,519214,520544,529671,531730,542104,589468,600891,604024
A,M,TOTAL,NR,IE01,:,:,126633,:,125980,126508,134261,132018,:,137230,145586,141111,158784,158528,154806
A,M,TOTAL,NR,IE02,:,:,365079,:,364240,366129,385929,369593,:,392441,392894,400993,430684,442363,449218
A,M,TOTAL,NR,IS,:,:,:,:,:,:,:,:,:,:,47264,47487,48445,48505,49202
A,M,TOTAL,NR,IS0,:,:,:,:,:,:,:,:,:,:,47264,47487,48445,48505,49202
A,M,TOTAL,NR,IS00,:,:,:,:,:,:,:,:,:,:,47264,47487,48445,48505,49202
A,M,TOTAL,NR,IT,5445764,5400785,5374092,5356823,5398175,5433345,5532099,5549960,5574927,5584236,5589241,5583877,5621048,5621829,5570606
A,M,TOTAL,NR,ITC,1012044,1186240,1184851,1191479,1207599,1224500,1256354,1269770,1276591,1301673,1327285,1335380,1347139,1374715,1379406
A,M,TOTAL,NR,ITC1,275620,324653,322622,326816,326460,328883,340464,349543,347070,353628,359231,364298,366133,370393,371795
A,M,TOTAL,NR,ITC2,6477,8008,7510,7976,8321,8386,8911,8872,9219,9472,9284,9349,9587,9853,9920
A,M,TOTAL,NR,ITC3,99827,113376,114886,112899,113648,116323,117890,117943,118735,119474,126819,120772,119250,122110,121899
A,M,TOTAL,NR,ITC4,630120,740203,739833,743788,759170,770908,789089,793412,801567,819099,831951,840961,852169,872359,875792
A,M,TOTAL,NR,ITF,1334245,1557277,1563718,1541595,1542377,1545168,1557304,1554877,1545228,1522507,1516479,1485002,1461571,1464633,1431072
A,M,TOTAL,NR,ITF1,108791,124791,125957,124103,124814,126688,129477,130996,135374,131097,129908,129384,127540,129380,127052
A,M,TOTAL,NR,ITF2,25979,30957,30850,31115,30929,30750,30919,30631,30349,29953,29619,29654,28444,27578,27164
A,M,TOTAL,NR,ITF3,591368,690293,698425,683330,688509,690947,694812,695444,688217,678137,673344,659642,649731,656080,639168
A,M,TOTAL,NR,ITF4,370553,427991,426043,426827,423049,423593,428595,426507,423910,418932,424143,411098,406467,400062,394654
A,M,TOTAL,NR,ITF5,52004,61226,60645,59919,59595,58243,58551,57889,57044,56222,55646,55656,53383,52060,51162
A,M,TOTAL,NR,ITF6,185550,222019,221798,216301,215481,214947,214950,213410,210334,208166,203819,199568,196006,199473,191872
A,M,TOTAL,NR,ITG,640056,733915,730490,725218,717874,715681,719454,712370,705200,695520,682563,670610,656686,652896,640337
A,M,TOTAL,NR,ITG1,486466,562780,563343,562725,556899,558576,564162,560435,553953,547042,536450,528108,516458,513912,502635
A,M,TOTAL,NR,ITG2,153590,171135,167147,162493,160975,157105,155292,151935,151247,148478,146113,142502,140228,138984,137702
A,M,TOTAL,NR,ITH,726335,855596,865571,875024,888338,904288,931731,941281,962125,975527,994088,996572,1004234,1017137,1017139
A,M,TOTAL,NR,ITH1,:,:,:,:,:,39181,40366,40483,41967,42902,43396,43849,43662,45359,45163
A,M,TOTAL,NR,ITH2,:,:,:,:,:,45242,46705,47524,48176,50590,50705,52356,51492,52577,53228
A,M,TOTAL,NR,ITH3,307723,366960,370873,372671,375016,381725,393433,399058,408447,417110,421474,425362,427900,428113,431101
A,M,TOTAL,NR,ITH4,77516,90462,92079,90951,93077,95980,99186,98067,101609,99887,104578,101948,101980,102925,101590
A,M,TOTAL,NR,ITH5,274950,316876,320827,327592,336038,342160,352041,356149,361926,365038,373935,373057,379200,388163,386057
A,M,TOTAL,NR,ITI,897619,1025100,1029462,1023507,1041987,1043708,1067256,1071662,1085783,1089009,1095380,1096313,1097949,1112448,1102652
A,M,TOTAL,NR,ITI1,252796,290178,290487,288034,297177,300527,306310,309295,312430,311016,315755,317833,329135,327553,319180
A,M,TOTAL,NR,ITI2,63865,73336,74606,74283,74835,76696,78019,79522,79405,79825,81426,80046,78440,78547,78036
A,M,TOTAL,NR,ITI3,117892,134847,135844,136069,137902,138974,140737,140817,141505,141729,142129,141839,141180,143454,140724
A,M,TOTAL,NR,ITI4,463066,526739,528525,525121,532073,527511,542190,542028,552443,556439,556070,556595,549194,562894,564712
A,M,TOTAL,NR,LI,:,:,:,:,:,:,:,:,:,:,3811,3859,3859,4005,:
A,M,TOTAL,NR,LI0,:,:,:,:,:,:,:,:,:,:,3811,3859,3859,4005,:
A,M,TOTAL,NR,LI00,:,:,:,:,:,:,:,:,:,:,3811,3859,3859,4005,:
A,M,TOTAL,NR,LT,398832,412793,426481,433289,437196,442080,441535,436134,425726,412307,401615,394439,380685,363848,347187
A,M,TOTAL,NR,LT0,398832,412793,426481,433289,437196,442080,441535,436134,425726,412307,401615,394439,380685,363848,347187
A,M,TOTAL,NR,LT00,398832,412793,426481,433289,437196,442080,441535,436134,425726,412307,401615,394439,380685,363848,347187
A,M,TOTAL,NR,LU,:,39233,39393,40300,42612,44584,43754,44614,46885,46269,48679,47707,48876,51968,53063
A,M,TOTAL,NR,LU0,:,39233,39393,40300,42612,44584,43754,44614,46885,46269,48679,47707,48876,51968,53063
A,M,TOTAL,NR,LU00,:,39233,39393,40300,42612,44584,43754,44614,46885,46269,48679,47707,48876,51968,53063
A,M,TOTAL,NR,LV,261587,264728,269001,273748,272899,274453,270860,264690,255969,244951,235633,229636,221212,215977,210159
A,M,TOTAL,NR,LV0,261587,264728,269001,273748,272899,274453,270860,264690,255969,244951,235633,229636,221212,215977,210159
A,M,TOTAL,NR,LV00,261587,264728,269001,273748,272899,274453,270860,264690,255969,244951,235633,229636,221212,215977,210159
A,M,TOTAL,NR,MK,:,:,:,:,:,:,:,:,:,:,205627,201982,198129,196870,191850
A,M,TOTAL,NR,MK0,:,:,:,:,:,:,:,:,:,:,205627,201982,198129,196870,191850
A,M,TOTAL,NR,MK00,:,:,:,:,:,:,:,:,:,:,205627,201982,198129,196870,191850
A,M,TOTAL,NR,MT,:,46027,45024,45283,44447,44712,46493,45133,44056,41731,41743,43092,43563,42079,39835
A,M,TOTAL,NR,MT0,:,46027,45024,45283,44447,44712,46493,45133,44056,41731,41743,43092,43563,42079,39835
A,M,TOTAL,NR,MT00,:,46027,45024,45283,44447,44712,46493,45133,44056,41731,41743,43092,43563,42079,39835
A,M,TOTAL,NR,NL,1825200,1819591,1838564,1854448,1849103,1836964,1852964,1868449,1880614,1916020,1930070,1934018,1949639,1960198,2145064
A,M,TOTAL,NR,NL1,:,191636,190737,195129,195450,196667,197138,198316,199775,203890,203710,205503,205683,209154,209235
A,M,TOTAL,NR,NL11,:,75519,77735,79851,80299,81182,81350,82149,82848,84557,73137,73755,74458,75097,75331
A,M,TOTAL,NR,NL12,:,72189,71479,72695,72833,73214,73485,73975,74377,76180,76507,77024,76552,77969,77924
A,M,TOTAL,NR,NL13,:,43928,41523,42583,42318,42271,42303,42192,42550,43153,54066,54724,54673,56088,55980
A,M,TOTAL,NR,NL2,:,382153,380644,389489,388688,392138,395796,405275,410155,420492,424973,426653,431216,436054,435903
A,M,TOTAL,NR,NL21,:,141752,140390,142321,141536,141590,142068,143224,144612,148344,139508,140277,141769,142919,142906
A,M,TOTAL,NR,NL22,:,207993,207283,212654,212228,214925,217177,224676,227721,232887,235497,235880,238522,241257,241199
A,M,TOTAL,NR,NL23,:,32408,32971,34514,34924,35623,36551,37375,37822,39261,49968,50496,50925,51878,51798
A,M,TOTAL,NR,NL3,:,835723,833658,846726,842882,846545,856506,863671,870763,888019,873554,881166,887835,910408,910584
A,M,TOTAL,NR,NL31,:,142944,142378,148033,147190,148720,150956,155334,157540,161735,143316,144464,146484,150577,150603
A,M,TOTAL,NR,NL32,:,272722,272292,274289,273682,264038,267130,270233,273112,280045,287686,290545,294418,301717,301736
A,M,TOTAL,NR,NL33,:,382065,381018,384950,383071,394704,398976,398600,400873,406630,401135,404663,405742,416647,416917
A,M,TOTAL,NR,NL34,:,37992,37970,39454,38939,39083,39444,39504,39238,39609,41418,41494,41191,41467,41328
A,M,TOTAL,NR,NL4,:,386300,386628,393511,392302,395129,396672,394407,393933,398861,397627,398424,400932,404582,404555
A,M,TOTAL,NR,NL41,:,271030,271804,276853,276784,279196,281590,279734,279669,283782,279714,280358,283425,287125,287112
A,M,TOTAL,NR,NL42,:,115270,114824,116658,115518,115933,115082,114673,114264,115079,117913,118066,117507,117457,117443
A,M,TOTAL,NR,NO,:,:,:,:,:,:,:,:,522891,530871,614495,617756,629217,634577,636749
A,M,TOTAL,NR,NO0,:,:,:,:,:,:,:,:,522891,530871,614495,617756,629217,634577,636749
A,M,TOTAL,NR,NO01,:,:,:,:,:,:,:,:,115746,117963,138898,141180,146987,150078,148843
A,M,TOTAL,NR,NO02,:,:,:,:,:,:,:,:,37377,37461,42919,43107,43974,44345,44480
A,M,TOTAL,NR,NO03,:,:,:,:,:,:,:,:,87933,89240,105372,105450,107564,107577,108477
A,M,TOTAL,NR,NO04,:,:,:,:,:,:,:,:,76950,78341,91491,91821,92989,93789,94706
A,M,TOTAL,NR,NO05,:,:,:,:,:,:,:,:,95213,96188,110334,110970,111748,112688,113284
A,M,TOTAL,NR,NO06,:,:,:,:,:,:,:,:,56573,57185,63653,64047,64456,64931,65496
A,M,TOTAL,NR,NO07,:,:,:,:,:,:,:,:,53099,53536,60787,59933,59884,59838,60163
A,M,TOTAL,NR,PL,4935520,4977465,4976446,4979289,4960528,4922815,4877400,4822585,4721425,4612008,4491436,4450715,4272074,4177935,4143526
A,M,TOTAL,NR,PL1,:,:,:,1008253,1009509,1007579,997965,990915,976973,968765,955001,945773,911347,891258,890873
A,M,TOTAL,NR,PL11,:,:,:,313215,311745,312359,310218,305692,299839,297388,291061,287949,273411,263490,259648
A,M,TOTAL,NR,PL12,:,:,:,695038,697764,695220,687747,685223,677134,671377,663940,657824,637936,627768,631225
A,M,TOTAL,NR,PL2,:,:,:,1019009,1017549,1008842,1000451,992035,970442,947838,922788,918100,873387,856282,848342
